fid,duration
afa4edeb0254568790f06225be16eb45,483790
afa55a1b322f6fc41c6dc50d4c09667f,509613
afa5953673e3a91ca93d52049a705dc0,481254
afa6fa5950934df009f5456441a03631,514346
afa76ac2d90a3366a0fe7bf846e2a07d,449040
afa76f1d02f030d6a58cf53130caeee2,103235
afa7d18d70242035492c0b32e3145355,517099
afa8277aa8eda7ff0189616a8a5605b7,455065
afa905e68668e3285777a49818b76a50,504140
afa945f4a3cb518d34d3b890b502fe67,506212
afaa12203c95a3660a9699ffeaf0437b,447960
afaa7e7227bca6dec59b5c10d271e6a7,308944
afab6710616b3d50580ad5d69b5a7637,147534
afac1857f9b6264fae39b57b4378a523,1261
afac973606d05c795bf7a5326f4f65b4,511254
afad1ea2e5d7c186f11810f8e7fc2fec,452040
afadf53cb8fbd35cd8af3517a0c3e7cb,506223
afaecf9f994662c5f26cff1399f68e41,455812
afaf04cf6b47c6007fcc5b878c7ec303,481145
afaf458e1aa9eed993a2d601c9d8bf5c,61814
afaf4abe3a1b57da23eb93b71e47088e,485144
afb03121d35ea7767333b2ca3169a139,509863
afb10fe6f624aefd4a8d6d7b8c9faf41,340882
afb2f0cb9b59ba6a34724d82e112a6d3,464613
afb499da19f5b90cc752ed432c7e633d,501467
afb52211ff30eab0270bbcc520ffc7f5,488493
afb5d82502ba20af92a7277a675c23c3,485295
afb73e7c8ae40b6ec6caad269c0ec47b,449431
afb7681f08be0d3e62bf9578fd6f3144,482118
afb7fb0c723ec5d118875abc5219b1a1,338835
afba10baa183b2a5ee9e7a44e06350cd,421900
afbaaf769ffe3cdb6bbf4e2d29f8cba8,365677
afbb6f3894835266a901b96f94b4f5f5,85665
afbb7ca415f56e5b8649ed016428a37a,446842
afbb84c0e3bfd0e6ed0a6b2bf0ab7d59,459383
afbb8cb6d5c7d113d0e190531e4c30fa,514680
afbc2d5c602e7e145558fff44ef0c8ed,494229
afbcbdc375e4b3567748b01d8ffa04ed,444328
afbd0399a8600615ed64de644edd5c11,452256
afbd1d730dc4ae6c69b2cf1a72a9e19e,470018
afbdf6f107ae6fcd51def8a01b4b1eca,460995
afbe63667d684b4d2597cd80379182c9,326375
afbf403fb4dd7d797d85012bb21a83ed,451347
afbf94c9c9dd2d745cd39ddb5bd3d971,508786
afc1009d137314618bfe4dd39412efac,489983
afc194fbd0dcb03adb3084341f1cfcf5,478191
afc1ec62ba06046d6e8cb33e148c3d2b,470135
afc48703bb78c7e16d0c03672715d6c7,237635
afc49c2756896642dd7dccc73118876b,169530
afc5830991cc5d39701fadde1634d017,409359
afc62efcc4fdb34188314959177ebf86,454518
afc6abd4b497d6a734d1748381110ba5,441930
afc6bf8b6a235ebf2ac3fb582055da07,515428
afc73f8a1cfb025b2af47e8df7b7afc6,467557
afc79ea45aecf635ecbb301c4b624018,441434
afc7dd684d1ee01c0d55781e06e5425a,489417
afc8bbf8ae6b3661d9c12625f09f6ced,509646
afc8d57318f5e1c8ce52214fd7bed6c2,455371
afcaaca4f8027c56f82a5444b4bf37e7,431038
afcbea79d81e74abd91fef34e740ffed,466513
afcc80bc8c744873aee7afe7bc285f94,172090
afd08febf833299a352155b5917fd216,504190
afd0ad69c345a9922eac10cc79761247,462989
afd0fdd632939ffc237fb64a9dcc5742,499252
afd1c8366ebc23fe73042d143e877dd7,514165
afd218b2fb13ace2fce1cc11825e9a7d,375550
afd368472b6540c6c8a82fbc11f10d40,256596
afd471b28765aed374ea879ec1302a80,159632
afd4a8050cc066c4a3887965a5d8a9a2,469640
afd5da075c6840f2136579407e42db3a,511280
afd6f0740fd52fcebd280a78bc7edc87,484447
afd818a12a5b53954be2e7c7b088d370,168424
afd8c0689b9754ccc0658bbbf3b42f82,266927
afd91f1281fd1836a142191ad5de12d6,362346
afd93b3089885c73eb413fcab3b1d5fc,514501
afda0c5fb1f619375247f7a10c44f0fc,263779
afda4269ca3688327029c1b5e6212fff,506876
afda8a2e683c1708c9e846c0afb7f842,475835
afdb25dc5af1cacee1658b33079b53b8,453094
afdc17a489176660b50cb22c7824a701,436381
afdd222a675b69b0f613113ce08790d2,489165
afdd5fc07e78e8dbb13f281cd04a135b,464895
afddeb1a925fc02a0bbd7e9e3571067b,319739
afdf490aabb9b7ac3e424ac9b8d8b20c,466065
afdf62bb5cf31b375c96a95b20d563ee,437553
afdf826cbadc1be0d23197da73e99bf9,517387
afe10f221b1730e46c3c41ded8444d4f,496445
afe139d5ff83a6cd99fbd18eaa5ba7ba,127342
afe14f5893eb74d6141dcbd17127bd99,452956
afe330489a779e74a43f23d190f639f0,86656
afe35d1710d7e7018e66e1362d77de03,353144
afe379f9cddd98cd07b09b2850bd9a73,437318
afe38d2e6e697a5eb92794d2a10ca8b5,490276
afe3e37556b8b2a83b7eb45ee5fc4924,451110
afe5bb0b4799fabb0b6804d6fbcf2ee4,5468
afe658b119162fc8331f66f16ce2ac91,515047
afeacfa746bcdbdd7b81aa9a828585c3,461219
afeb8e588d0f4a1d8f45f064c46c630a,502719
afebcc362b04b45fe3e839a8dd34ce0f,321302
afec8a7ea1743dcc77011c14fb112af1,517788
afedb30723c66228e1c11f880879dfd9,428840
aff07e0832b2c2d5b4c7531f4b111f73,478431
aff0b57f6ab80fb26d1311c8882142c9,35369
aff0be75d0542c7de97bfa68bc6cfd65,515676
aff0cf0122f9ccaa7b0aa203e4231d59,447129
aff1866433195eb4323bcfbadb80d5b0,292488
aff2aeefa87d6b35cb7e54c06e84a908,482440
aff3440a6372cc4936acf9b9d98bf67b,471705
aff540f3896d95db86eb2ea661b283c8,487216
aff5d53bad68043f6c02525f07ef0ff3,510702
aff5d6396fcfdd5737b4f36ed493a257,509055
aff5fc5c81dd28e91e24774b8a3ad1ad,463643
aff631db25141f2ee1cba709e3ebf443,172335
aff64de26fa1a46fc382a4096e23e24c,446821
aff7d7c4a43b5d107849beff7f4b5d5f,448360
aff7f6bc86656b851268cf86edf5f10b,164804
aff956ec4995e516c9ead4dcba8cd2b1,422730
aff98b2750256b66e9fc6de4b5b017ef,516675
affa529336d4488376fbe5c746d8ab2d,504260
affb197ac731029e824e1702084533ac,407610
affbdd903836d02e4a59d769848aeff1,416198
affcbeae8b3aa6c6831b7e940263559a,474070
affe0c95767d38c41c27adac10fd2056,453089
b00006d0ef5be2d6c7cce617a0a9feb0,472044
b000402cff1916a5dd95c3cf1740d15c,505521
b002197e7bfd34a3ea0b28cdaa48f9c3,455694
b0021cb4b9c479c0e2ee8eae246bf604,511742
b002898496b17f810d37f2f9b7be149e,508090
b0031f6b3bfaa0fe3fd84fb2c2608838,452959
b0081f78085c794c294b0fb7789cea21,448467
b008789fea705b1f94003859195f2e44,493800
b0088140ad8ef7e607aea2aa89164ea3,444583
b00bc6cbf8d587c1b22443218fef25dc,454102
b00c63a7c37296610909ababedfe79e8,478123
b00c6815b9bede6a9735bf5ddff9eca4,508109
b00c717878fffc592177bd2bb1990727,494722
b00d179997a2d97d5061bdfb944df62e,477722
b00e88e17bb360ba015eae16a3b33d3a,494487
b00f211af4ebef9f2ae1694ce30ccf72,4014
b00f3ff1cd3bafa26db7c15e7dedf26f,450356
b0110930e1bde30a575dd8463ff538cc,450283
b011de2a952c80a54b97a459f2628361,337009
b013316f7d1c41707bdd10f6be16eefb,450513
b013aeb80494b2425f11ee6342b2e541,515121
b014430c333dc1ed0353eb336f400c09,440152
b014831b75fe1f9fc2b54a2cc324d618,477353
b01525ae36782f263923e68ed14a51c6,450597
b015dd73534a8a0b0012f8789f641165,452094
b015ebc8b154be4c81edf89b2e859526,449918
b016cb58846635920972efad3f82adf1,366082
b017a304e1a464e8be0d84bf91521efa,517728
b017e5a581b37fc348a1528c9089a4d0,450590
b01848937af74cbad61dcc0d9103252a,445982
b01873ec6d2495512a26f68f98f413c9,477107
b01960217c260582cb431d6dfa871992,438219
b01b085c222df4ead762eafc43ca42e4,473371
b01b251186955237e431126fb12f66bf,464121
b01b40d197667d7f7d20aa0d3edafedf,456840
b01d62737aea80a4025e74514c498225,236049
b01d6d74cdd8d9c69f5d9c509c70707c,468347
b01dfc61edfd47fdb24ec15e7a4b4b8f,452593
b01f8f773c90d6c7202cb60888bf9a92,515362
b021e828ff3d2f9aa42c5cef0ebb9641,318657
b022c4498d464d1dfa92e30c97320ba2,498094
b025e4c038f675d02c699732b8923706,444572
b028d63a445e1ce3bee63b1d647ea094,473834
b028fb84fded7907f69e49a03e4476a7,344768
b029e48526962e768b3b55be1a8f2a00,376542
b02b06c78f2af2eb617eb34215006e42,508305
b02ba639523e8c6d16a2e71419cd693b,436058
b02bc529c8232d7364399d974f08b6da,477067
b02c1257a3f7bda9b3767c29a60257dc,465933
b02c29bae58560531cd198940a71634b,9637
b02cc3c9e7eb2aa7fdd7b2c316409d6b,367755
b02e52cdf048103a2eca78b418071f2c,490814
b02ffc565909cd0a9ed9417a6445d8ef,411775
b030c80cf2ac887b5d7cb6ee698da460,448896
b031062cb38afdd565451af9446eeb03,451876
b03198d3da96461b3956572a42ccbbf2,515892
b03343bf5d8090f8e900e48c74ceece6,517839
b0338e9df962807cab1e7b3c12907c4f,421398
b033e9172e87157a690b1fde91062aa0,503582
b03419616ceb04247c7e02ea9e27e18e,88728
b034fb888ba5bd033795ad3f4ee63d63,60001
b0351e584de58d25bb4671ee5401e608,511481
b035905776c378c7fb761db303d430c3,278757
b035c17be2bbce3895a0b211eb2e17e3,343184
b035d6c06ffdf5da79d653295772b1bd,441648
b03617d8fd612b3592b6ac3a5669ec39,452373
b037d143ed73bda7005243e346483b74,470954
b03a44cea8271fa9c4e22ccc106455ed,24259
b03a63ca619da75578bc65760f02b0c8,438531
b03ae05ffb61662e468b2e9309d6377d,446004
b03b00c74c16f1f8eee20bbc9b7d7d11,399790
b03bfcf33891ee30d6428bb8b7e48784,255241
b03d0575b3931a73a29a938814e95039,18922
b03d54ad81ed2cd853d778726a36c350,439737
b03d81d4f7114079b8c46b0f089da37f,1246
b03e2283f701313b4b7ef1fd5a445d81,500362
b03e498726458f2d054b23ecaa226f0e,514234
b03f6299167e3bfb90b7150fb3e7aff1,504524
b03fc3d4124de59d9cc8a203ffcbd1ac,304278
b04080f98272d035e79992bd2c3dbd39,463399
b0423a3100a8bfce093901f2d32b68c0,86315
b042fd059e14ba5690634b09b294defa,455039
b0434987667c884ec128a87a4b262715,442547
b045001ca57766ff05b16ce27407b6e5,432878
b0472929935b463ce38c85a703aadd05,212082
b04732ea16fec2549141acf6787b6556,487184
b04769fb1953d7f727c5cf4f4aedafde,461931
b047b0fb5313811a7dd12bf191190ee6,508409
b047d062a9eb94abf07c69960380a7ec,26695
b0486c5be5bd65107d55600c8bc961cb,468441
b048ccc4d90eb0aa3688454833965b99,471317
b048e6f41ca27d9b61094d37c9ee9374,516968
b048f7dcdac9b1df6b227403b1cb495d,477364
b049c7ae6d454a2d02ed59c866a64fe1,19813
b04a2dddc180943c62bfde16e7bc2617,380512
b04a5811ab67c0d378a4e783dab49609,490481
b04a61695ad8ae075303ee010ba1b1e9,456089
b04c7172861a906cfe58683b7b65ab00,448409
b04e263bb21861eeade7858bcd4e5457,283379
b04ea809b5924a050000aafc8adb8e5e,413154
b04f3408596898a632c9568d2f7e9932,447835
b04fbf4578f20cb0ffaf4a221dde01ec,461754
b0508ded3fd9eda0fa58f38db20c740a,481420
b051c2d1b447b04666080438c61dee29,479523
b052399ef57e4c8bba4e010b900d3265,496173
b052608931b77b231c58d61b54b1f039,478567
b0537bcc7edcbfd990ca9fa5c33fbdb9,485641
b0539c6cac553b3bf559b1c71f9427c7,508691
b05410660a820c07736a5b17d16f5b22,239177
b055aba1aa5d94325f80a17d8dd12965,345501
b0568b09ae8eaf6f32a0476d1e60b069,205685
b056dacd732ac86f7f5649feb6c88431,512202
b056f52e645428e6fbb327b696fa9757,514384
b05974d74798bcb0c12ee3b6d80f383b,512624
b05980c7d01c7d14cc703a042c3cdd8a,515583
b05b24f1b78e24c1af9b52daa0e6bc7b,516772
b05b6c1fd764915246b8a4affbf20476,456365
b05bd8d7b62e46cce8af396e086fcde5,458227
b05d9fc5f5ee32e4f6e422ffc632cfef,464538
b05e36d3f9e6b69bb5d597c4edcc06c6,512431
b05f214cee170aa104a8efb929538321,376198
b05f5512c97ee3c44a63ac34b20b9f29,452420
b06059d3563498dcb027f2da15884431,433947
b06134c95084fdd1c11a21f3fbcf41ba,422502
b0615c84038d8616bcbdcf39c2afc9b1,315359
b0618c57bb110e012d3fa4756a8473d8,417556
b0641b93394e78ab0967051695bae354,448682
b06756b270fd01bfa010577bb3ceddc9,466001
b06785968b252f21ed645aa2b2ddd1c8,431339
b06912e79d9cc2cbb2e3203a6061a865,510295
b0695e5ec7376b780bb4fb5003f1ff0f,467299
b069ea456c24903e20ef56cb86fc79e0,53328
b06ccdda1c404137ccae7ad1d43844f1,499150
b06d3f8103603aa283403546a2eddcc7,485368
b06de0903f16b8d23e5e889159357e32,381245
b06f01ef21c9726eb99ec38445b3004e,503768
b06febe97a6a6fee5a2defbfb8707556,464503
b070472614bc0ca0c2301f0043821f0a,175975
b070a8c3493b8c5b5462e9a5ffd16dfa,497340
b0712d4de26644e422117dca7bc71870,515242
b071dcc573c27f07ffb339f179372e72,513588
b072c945119242f748057ac0f8c0d1c3,373932
b072eb636768c4676d11b1964e077161,504347
b072eee38480ca2dcb5ce461126691f9,417345
b072fa6d460c2a0888a18807d1b4831f,164855
b0732ffae4d7893eb9e5c74cf8dfc2ba,496202
b07378414d57fd7915f12bf3a342b017,446539
b074f11a5e064282c0b324e035dd626c,509743
b07525d000e420626a2fbc63c8bdd904,455600
b07680a7293101aebb16cc93291e30c4,452178
b0787fc54781d714f7fd262693aa331a,10220
b078e71c5e1db42561c27998264de8a7,327796
b079d31180fad174df40cb00b700ce8c,500831
b07a006882c0832210c88ac435901acd,354001
b07a04936300d95459ee11cf33fd72e5,498252
b07b18cf96a76d199f69beeb89cc1321,4531
b07b9b5ef7f85da43933b342d6d77ee6,471775
b07c89242b0fac1c1ca47a9c41fba99c,261603
b07dbb43afbcb754a450b504a62437a4,488616
b07ea57cbf44ae1f6cae27434633cc72,425755
b0807cc8d984a082946c0216278828fa,513796
b08164680fa74618687f3acc9d52541e,434542
b081f252e6525c9b90102cf2821ab59f,484955
b08202a1f9fa7da6c249f60b3467fd51,344986
b08252f40d42628892954e3d6e2cd15b,475882
b082636566c4dbeb6469c091cab4a2a0,450465
b0828d6464358408bbd93ddba4a019f6,475760
b0828f01aa4474687ba86f29a74c6971,486958
b08362dbfac4a4afb3a5a5edf7f60b0f,421632
b083f1372040fd2969ae31d10ffafde7,375781
b084ef2f70ed7ca893f1b093b7c80ca5,411099
b08502001031328e692e400d7e2e8ad2,257916
b08519f3bf0af20b1ab068ab79b6b3da,477260
b085c5423e0419536aed7a3a4133bdcc,344191
b085e83c7b1113d823ceab0c630b3a25,511450
b0877e7a0ce038c7ee7c9486ef6405ae,421282
b0879bfdd42acdca621f4b7a32efea83,454110
b088d7692e9f414c392081ba157c67d9,489749
b089177e5e2073b0e6fd0e4645d21955,515175
b08943500a75a8c2144cb249a43c4dd8,512799
b089869f147c901358c6f5410b169fde,463776
b08a07cf2e7ce416f8a027d4a036584d,517999
b08bf017dfdbe09d3b1c4b0c550fbda3,500721
b08c4a1e811bafadae6716ff511d1780,509176
b08c9b435b0e72aa996c0576d8159e2e,1368
b08cd9e32b245fd1c9701a5e60a085db,345120
b08d244fc6a704c9f099da45d88d5b2d,7255
b08d4457f26440606702df60105a75aa,507987
b08db125530fa59158a7819897730f85,197203
b08f48c556d5557375c29b1182ff28dd,462623
b0906987b67988c20b646f868389b428,448953
b09180aa05d80fd5988087ea7fa18ca5,463266
b091833216d7e84c587c25c755863c16,330777
b0929d20996457897b134a7f4ff5284a,59191
b0937685170dbbbd9b1fc6cfaf460e2a,447446
b093da1a56ea62c744068ab9b9f7c7a4,484149
b093f62d6c829a24d9d007bcbe9a26c9,509906
b09457d93ab759b4d515191af83f0f58,382231
b0957fc4736bcbfe20bf17d83ce78229,487789
b0959423bc0c65398a7335213654bb33,167721
b095b096ef430ddbc152d6f4462d420b,450367
b095c38e00b943a07039ead85594235f,453933
b097d8eeb309c44c0726b2f4190c6142,468339
b09851d3d60d0e766d88baa4ea04ad5a,83529
b09863b959fee3f62b532ff9b50114fb,489675
b0989e89296d175a07eeeec5b7c0070b,516391
b098aa46f41684ddbf9e68e58561732b,380603
b09b2b828685a36bd85fcbc11a98f41e,256908
b09b371b2d0b1488bf4af7a6d72daca6,237521
b09b927af4dc3f7c3344ac2069a9d75c,479981
b09bdfb73e20f4a875834b870c871ce7,514173
b09d01d245a5276fa7716ec7dd2ae310,255998
b09e751b41686913caaae198f4847f73,357422
b09efdb5dccea71cefbd1a5904a2a483,497050
b09fc7f274906d8b3ccb42a0d6fda224,164366
b0a016148d2bedc52f6afe0d0b75ee32,273254
b0a035fcb867dd84757f710be27ee2d7,158235
b0a05fca7694234e6014f40415502d28,244129
b0a1bb192e8a8962352edbbc88af14a9,203028
b0a31d82de33653daa15c86f64de8fa5,516736
b0a31d94391620f0f3061d10740e593b,426083
b0a3ba4fb6c2304611950a72c3cca466,444051
b0a3f4889657af648bc888e6dc0d43a6,515939
b0a4a00ec18931e3e0e5f061a4ba03dc,437189
b0a59f673c45eaf30ec9f488ffa67c94,511873
b0a5e9bfd7f7915738abf36b66d371c7,490987
b0a7b9cae48eb012c61fe03498d9c383,439396
b0a7e05cee68bd5a3dfc8ddf9fe39b11,459252
b0a8af6eeae9fdb596ef75b0783892d7,418297
b0aa05016585ad057be38c73121b9827,459065
b0aa7143d1b791215928405cb04a9ce8,471131
b0ab24ea9b871a6a4e3bc7aaf1260f43,363092
b0ac3c3bfd6501be6210566d09347845,69797
b0acb20b63526927e54711b5c80b9812,438257
b0ae28985909fed2c1ccba561e0ac017,450441
b0ae6d65e597ea960277bb79aac7bfb3,506872
b0b04c0854de6fb47b78ea972e0b4ce3,473082
b0b1c3b4045f4b999db90ccf375b9c15,32895
b0b3de24179cc9aa88f8c32a7805ecbe,3930
b0b4c6d07df442fada30dd85be51f5df,515472
b0b5a1ee8874b2a438843a342c3957a5,391899
b0b6b2ce584f260d5fc82ee77fb82f5d,254031
b0b74781a5bf4989c754c81e4c1dead7,510967
b0b7fc8137f8640d6eca36aa9044aa98,339551
b0b9232e71e0800bab69fc95efdd032a,492929
b0baa22151aab2efb281a5179904f54f,496698
b0bbc067844048895fa487753e64dedd,439050
b0bc4b4e779ecd3992d459685554a1ee,431436
b0bc9621fb94dc0a04a73c43484a2c53,504839
b0bd65a981a37295ac97b14bf245e08f,456065
b0bda7198bcde26460a083e4d1f36e62,459796
b0bdbbbd8d01ce97a16254cb5b28bcca,288487
b0be424dae5c24971463b6ca56632c8c,463417
b0be7a92c3d54af22da860f248b071b8,512035
b0bec7d293348efa2bbd013f0a53db6b,488617
b0bfa3708096aec63109e2742628b28d,471778
b0bffec7c2a95e1e133f55e8335ced00,480201
b0c0a4aadbb04e3f51a088a4ffd056f8,420226
b0c193b1b4162d613dd2d4c14df98524,445477
b0c1b88dbd607b6f7328b7fd080ab86e,1213
b0c1c5adc579cca0e1eab326fce43fd1,499307
b0c1fc6307f69dced8d39c3a890e4508,507961
b0c56b46bd4e04be1c24c780f7c87960,443627
b0c56da4a83e35c14cd4b7d2d3bad61e,191456
b0c5bd17b8cfe67333f23a61c776ba0d,514885
b0c69bf06dcc3f78c4d649e6026d3a62,269488
b0c7812c33e9d30bad71cc5deb7c8b18,455764
b0c79bbf2eff7ae86d7541070dae454b,484221
b0c7c5fd12245e13adfe4f9efd59364b,333298
b0c7d7b2e303d6178d219288eed92c27,485110
b0c85f0d5378a7d991d46e72f2f51fab,438592
b0c9c0e492e0a419a586d31b441f171c,512450
b0ca66fe001439c09497d62f273d890c,68485
b0ca8d862e84bd7fdc7a64c78f9160ba,381205
b0cb1d1ee24ff67c9ff31b83cdcb97f5,372851
b0cd9efbab083f931760331132c548ea,475445
b0ce1fa254b5e10f1b668a6b854b78a9,471096
b0ce4aea9b8e4f5fbfe8c79bdcee6450,12264
b0cecb11c6032abb8271c20419762b07,506823
b0cee734badf5f9e711f80a60c6ea3d6,62039
b0cefda5d8d969a94c13604ac3a0cf00,436991
b0cf5fb23ac5433ccdad0ba57798423f,448418
b0cffc6754f6c1ecb9151f57633dfcf1,190506
b0d06abfe341910c9d8cd0ae06fbb0c2,475745
b0d0c0ea013bf7bf2c191c63978f23d0,459517
b0d32a359e4f0d78d9a875ca194fa5ff,355702
b0d486eb0c94fd24ffe8d957d94fe0a7,507002
b0d48a9721622b72b652f90b1749f407,514837
b0d4c8ebd6ee3664a9a7e17c63eb7660,516740
b0d682facc9adb3258f9890586871056,501537
b0d6c53c58faa58f3590fad5bca17d0e,517724
b0d8228d039e31e6147b687b72b4f1a6,353292
b0d93262e028025d6316d52880ada4d4,427618
b0d9e801fbef1a6415c46ff343419b6b,503038
b0dafc6d3a9b97e023e7d92d39c5db02,84251
b0dbbe66e600aea74ca31e26b61d0265,513701
b0dc6d8b9dcfe4de750c0b86671aadc0,466058
b0dcd8883f306abea72c2ffc6bf3b777,430877
b0dcea8d4a8d74489f962f8093047aca,457474
b0de45d0489a950f06f8c1ba16aac493,209081
b0de80c3e4021f475e0fda6f911e5151,474075
b0de84fd2a6da5d3e55fb580aa0f191d,398888
b0dea4c4e22d50483163494dea306f4e,446526
b0df5c87f33a6549e6e1851f738c793f,463643
b0e04ce85e27c073e748073387e831b5,464009
b0e0c96bec60cddaf826a00d8dcd47e3,496461
b0e0d3ce0b2396c5a3eb2519a3c68980,477213
b0e1cd983b4abcc0544dd6e818356a53,269779
b0e3365dc7eb09e52cc04c81918febae,50251
b0e36746f99e5eaf701c47e1d5dba474,189205
b0e404fff4bff02a9ad2c6edb346bc5c,17883
b0e41e4cb2835b36efc999e97ea07c2e,195280
b0e5ef5930834e3507ef1310bf709dd9,497566
b0e6a304ebd6e7d7fa348e4d452c625a,352447
b0e6d38cecc90af661922425c2c00e5e,514826
b0e85abc53f23f77085f7f90359e2a88,494244
b0eb5fc473d3079b75dbccf2c360f4fe,463192
b0eb90717f32cfdfc40875d030c68e96,8167
b0ebfc65cbd3cbce15a9f1dbdde33b16,495887
b0ec419d0e12b3cab6cdc69a29bd0841,213015
b0edd6d041b8e3564edf3cc97ffdee8d,324966
b0f0a9de5ce80db8d9bc29734d6ff3aa,443885
b0f1e04a0c3f9801688cb0254f406dd3,451608
b0f28daa361c30becb4bf4382b4f0615,487490
b0f322053fad144803dc5b4f33d3e540,347876
b0f3a2c40860994952200b8214c77e2a,464870
b0f400bed0b59c864aad6dc964a003a3,478595
b0f4bde1dce446cd3b3c58b27f82f614,13238
b0f6112c7702e1940715c9bc43ba32fc,507618
b0f62c897971e3fd8991faff8744602e,343235
b0f7faea09e5a294b9d3e062adb543c5,501531
b0f823943fbfdf9ec3a11607cabc78da,507971
b0f885986ab7dadca99c17bfd9efd1aa,355072
b0fa097f0f8cb9bed8f78d39dabd8a6c,390145
b0fa313e939c7d41c097b54a31d37efc,363403
b0fb47804e3cfbd3738338ef053be9c7,341234
b0fc59976a1d702665bad48cbfc31f1e,344081
b0fc773e85c669e0ea2db729f603ccee,467378
b0fd03b77bf1cdc40b090ec46494e4cf,448004
b0fd15fb95a7f6d1b61ef98aad8d128b,439419
b0fe405fa17dc9812d09f891e4829cb7,426406
b0fee88b02d581dd37ff0205ccb1be1c,456017
b1003e4c043740da8d48727f5fb90e92,440849
b100d321e154545f187a8fe1163224ed,506415
b1014af9f870951ae59e770d14361afb,447799
b1024dbf51465998cf180b410d314282,483075
b10288ed6f0f220a366c259c0ff49922,510797
b1037f3f8335fadd6b8d68715154cccb,115720
b105ed034349ca134c3d34aa5504f7ac,48089
b10680270691a68af0bca77ddadd9616,354335
b1068a8936b916e5551255b8615e6553,382900
b106ba293b53797408770c6d93dba52d,497669
b106ca5bbdf7f6971fc112db6a36c11e,445250
b106dfc074a7415c74525a8836940b1a,467351
b10779192dfd09d19609b6b03b3819fc,210453
b10797a31aa3df5a33a4bc68b7b73b1a,462854
b10865861f078151bb14edb0653f7667,486041
b109dd7ddadd7c7aa709e7118c3877e6,514142
b10a2c7cbec9f4e1462238b33c28a15f,454085
b10a4a8276f1c0ff515fc2797c3b7852,375630
b10af0d366b3e39d7e91faf626fb0ca0,480471
b10b385741b213f0ce5baa3a5ce7f9c8,462415
b10c9c94a07de39248de4852e62cf0f0,74328
b10d208fccb214550d8455f0ba98ced9,442445
b10d87a9768a5537d1e253a31e93cb2a,468944
b10db5396065ed0cd30562ecd2c6234b,150690
b10ed4f2fe39044a87286dd896d7718a,421264
b11095dde49fc878ef7107600e0c653e,448873
b110f56f94ee7e300f0a330160f0b5d2,517572
b111b2f60dbaa52c9fdc7947403753cc,466972
b1128dbd7185bfd70e34b00dcc5fc015,330860
b11358a3344b2689430e15c71d9368e1,515412
b113e125d94c0baf84098c7a464319d6,506372
b114ae27daf2ca39161cd8424b272671,451923
b11547a734325508b4c56f4e73563117,505389
b117268b00b1007944bab55950f2a37a,438867
b11758e5972abd8377b2579fd057efcf,463668
b1186b1c5e0c4b1e474cbbad60afb61d,449197
b118e96f8c86334f8025bda520d1ac7c,339014
b119779fb82f98b3843beeaa4eb2a408,516121
b11ae27acbe4ee38f81115906bd75733,440591
b11b51896098eca12ac8f5802ad13ba5,515405
b11c054917a1e77396ebf90b27929b79,169224
b11d5febce73a10818bf19583bf1e67e,133124
b11d8c2d19e21fc71a640a16163e899e,452670
b11e486a179b80cf45748f0b831459ba,462760
b11e7114029793f61a004e7955f1a398,282991
b11f2e17772ccba05545f13b53d3491c,515676
b1213547a22cddc3eab30529cd2e6e2d,462326
b12221214fb1ec5dd0aab19297eead1e,235262
b1225e2f97dedf8bed3206f943b522aa,499060
b122fbf5a8932aea1992975c5d4c685a,517303
b124216ddca54ed5a132987c1aa277ba,445039
b1254177a5f77dd814cef8743cf90dd3,464282
b1257d50a427ab2e5f79276181a7e454,452913
b1272346cfdf280dba1136a4b6e87d83,487324
b1278848b76eff1a7f3224cee682be00,446259
b127a91dee0c863a0103a8606b24c373,468826
b127c786ccd4f11c58fd7771e0609ccf,482998
b129bf69e68f236dbc8734b4503f9824,440858
b12a8ef0058e86a46e5ef3ce68b5ba4b,493376
b12bf7556e2252b95d022789de5e6f9b,513974
b12d0f723fb365094752fc232c0f82cd,208167
b12df550d8e1237603bbbc4e2d753327,450835
b12e13b371efe3f640c4e2db4db36243,465173
b12e943ea83235b491dde03bb82e80ab,498708
b12f2783cbeb8b5041dada3678947288,508999
b130db7fd458236445e36b1c6ec8b6f9,470871
b131c7fa3f38c675fd91ac06ef791532,660
b131ed8b5ed87657e755ba5ebdf48bdc,223
b13391ed8a2798921c631a08c75e63e7,462529
b133bf855f3186a3129e18a7a8d8148f,477450
b133eb7bc1308f5e0b10b6f4850ad769,517211
b134be86a22226034ddaf082262fe52d,428995
b1355d72be724dbb50004f3d7a493ec2,505868
b135a88434cbc06e4535efedfe864c69,514870
b136866c95cf7d94c0b6a1409f351ba8,426426
b1369a94e5eb4f7362642153a3fed28c,464562
b136b6cf7aa2a1437854577fc51bed7e,187616
b137edbe621a536b7bb868ee939cb091,195786
b138937a8617209d53e9009b201a2b38,434333
b138e39e28f4d5c5be31ac7be16b5d85,505311
b138f2eb22df18dba4100dc3b83c0e85,379350
b13a12da7586e849f79308231e43eff2,321155
b13af3f1b3425c5b1cec989f7d499179,499639
b13afafb478d34f42bc95238bcdeb289,461774
b13d34ae4acf794f26bda958087ae594,487247
b13e8bf3049889f7407d23ea59cc5b55,460723
b13ed3c9f7e5c709206e2c0c97786914,377993
b13f43a1a74283c699f002ed68764456,508028
b13face83974c763d589ebd505e88adf,500468
