,fid,0
3535,ad6a03a059062fcf2321979c2fa92458,0.009324074
3634,ad6a68ca66b6eb76aaa5639defa24ebc,0.10127779
3550,ad6ac0ff5c13e6eec171aa05177500a5,0.33080235
3551,ad6b2e61513d9fb3a2c4d2daa892666b,0.041221585
3616,ad6b741677d67bce2c1262e33043abd9,0.08707063
3575,ad6ff929e67be3f8acd26ae5670231f8,0.23160057
3487,ad72485c98622a1d3e5810c431fb1309,0.93962157
3561,ad7551609593965313b69846c6839696,0.07044764
3562,ad76417082add66d331755e8203ccbbb,0.02653832
3573,ad7739756ed4c6aec6be3e82ff1dadf5,0.039297834
3539,ad786b6aeb9ee27aa63d1dbeed58f64d,0.70667297
3552,ad79cc51fde99106287720df61f4a705,0.35138384
3488,ad79e3cadbda10ae6a454ee3e7a7de63,0.31222624
3489,ad7b290c76cb6856f0c4ab887c5e9503,0.035159722
3563,ad7c73bc70c106604b394951eb50f9fb,0.13423462
3553,ad7d3dd378cf6adcda8579d2cbedb294,0.033822834
3564,ad7ea497de762ad8a36222125e4f4e4d,0.06981049
3565,ad82e7dc75f2b24bb6ba5508eb1a4a42,0.05062525
3490,ad82f0c6d230d5ef76e98aa803523367,0.021431088
3566,ad84b1bc81401d9c16082a834f967e0c,0.068891555
3635,ad8552003a8b155f31d7f84a13b3fa9b,0.026219314
3540,ad856c67f6838c9848d933d2d1cfc1b9,0.046625532
3636,ad866610262e9b9910506ef6ce05fc45,0.072293945
3567,ad8851863ec93174b0410d6115b3c570,0.45491233
3576,ad8b271503d6f29e310b1cea3309fb2a,0.18718658
3554,ad8c44a0146baf40cde9239e78b1bafe,0.09741671
3536,ad8c82604bd4893d8b9a2835df1c7a7e,0.175022
3537,ad8d2ec546ef602a2e1b3b27c316108f,0.1571816
3577,ad8d3021ff353fc735b8a06407e6edb3,0.030016325
3578,ad8f3401499437e3580428ad60ec5fa8,0.050611656
3637,ad9142bcdee756d8797f04cd18f0c2b4,0.7407591
3638,ad927b209199c5f8f8aa03bace80f475,0.049239285
3639,ad9570a6e9b379b5efa55530b36fa6ee,0.09546965
3568,ad9728dc3afcc474efbc84deab475297,0.16476174
3617,ad9791d7966c0c2d0d140bcaf2ae4f2e,0.46896768
3541,ad98aa36acbca15abfa039c8b811d706,0.042842433
3618,ad98d4b7d32dc0827e8f2d588a892ea9,0.190219
3579,ad990f341d7092d1bc679cd85034c7a8,0.43163908
3538,ad99a314379e117fd2313bce4cc8e36b,0.11173173
3574,ad99c32b0e9716bb4d528dfb0d78a19a,0.0444117
3555,ad9a80805e4f3266fab3f0bfd8cf7dcd,0.74909776
3575,ad9a8a13f61b9062b44c1f18d8077bf9,0.022784496
3539,ad9c279a1fdd3962fce16d617b325c82,0.86233765
3491,ad9c5ca0a16dbaaaf2d6c64ac8c9a8d1,0.19214006
3540,ad9cbe28bac4f5702e7c3bbeaebb3703,0.21289165
3569,ad9cd9078a20f832d303a9550bd7b890,0.15853064
3570,ad9e2f01fe5761f5c36086f80c9aa24d,0.09312071
3580,ad9e8f083d6db4fc772907bc229af03c,0.029549947
3492,ada16fe1cafe21d8c65169132ca273b9,0.37938565
3571,ada21a07582887bcd18b6a13a018745e,0.82830614
3611,ada2656381cc2417a6d3d48bca8bf0ec,0.55556256
3556,ada4906b8e91125c27ecc08de9e30045,0.040818457
3612,ada4b6d318e452a016137a139ac8069e,0.90752816
3619,ada5439687b8e1df55219f9ffc2dcc09,0.1627024
3640,ada6db9f788189ae88056e64e7c82b7f,0.28404158
3557,ada9863c08d83acfd1d5b0dab5a3be97,0.36396852
3558,ada99a9b531b8c613de66f902baa2bf4,0.040577993
3572,adad76fe5fe30a0190395f2dcb0725f8,0.020872435
3620,adae538dfc3798fcf600fb722f76d185,0.12660018
3573,adaf4fb9c46e1898b188fdc03c78df3b,0.8179185
3613,adb16adefac6de8ea4d7cb6eaf4c5158,0.26511157
3576,adb1b4a005e68069a3a2c2404da8ade9,0.036538824
3641,adb1dfe0258e3ecaaebff109f68c3301,0.1020858
3559,adb269cdb7dc81080a6da0a5ca10c78f,0.7827854
3542,adb387dcc92ed62f7ca299239cd10729,0.020653121
3642,adb4c343ab296a9806cef8d5bf10ffe0,0.009288583
3560,adb6aa746089a5f0ae6d4c901b9ebbbb,0.10118768
3561,adb8c1d7b5372bb0e33eb54006f15b91,0.22026058
3643,adb8cee2bdc8c20727b62f436d167293,0.03627268
3541,adb94bf99ba197fbf5812b5df62d58ce,0.7223157
3493,adbee9330c99a6024725f9046409b46a,0.31902805
3543,adbfa457ed054a0706730d86116c59d4,0.311142
3542,adc2556f378f0fc52bd6f82f2136e98c,0.48489803
3614,adc2dd994eb73f719515fa239923202f,0.014844043
3581,adc3b3abd26456bce0f8673b57b90582,0.19925357
3494,adc47c5db85e67d94a489732f9c854a8,0.074174605
3495,adc482c45b41d6bb996bc8f7f457f5fb,0.032697525
3543,adc50b1eee262a7e18f60f8f724b31cf,0.10915396
3644,adc5a98ece5eed5b169e660be97460d8,0.9031861
3496,adc7304002de13f312dc7d812acf21dd,0.24830712
3582,adc808e15b91620c240b5a34362f39e0,0.015876142
3645,adc87a61654fac3c24ece66389ab909e,0.042957027
3562,adc8ea5b650d0cb1ed4555b5b4973d42,0.024954835
3544,adcc324d9271c621bf06b9506321e793,0.051050033
3583,adcd642498fe43632553aea4e859151b,0.051160663
3544,adcf022f988134d9a9b2329ffa254cc4,0.6633034
3497,add043a0529493e49a50352a09f04da8,0.015802551
3563,add0ee732693137c2cdf34fcfd7076a5,0.2745672
3615,add1b3f9a5ee33d0ec8e2af4550f24db,0.07957812
3646,add420fae43693b9c1f3ff1729d144f2,0.035391748
3577,add9500da185f6f9907cee4f2b0441c6,0.025057178
3545,add9c87d07b20960720c859488a6110d,0.02266542
3546,adda87ca2efa3d45cc79bea1548c1574,0.06518046
3564,addae7e17db3373698d6bc675b91785e,0.13976054
3584,addb10886cd335a20b53386523e3e5cd,0.24130744
3616,addb1198945e24c22e495f7fb6224420,0.40334103
3621,addbd8ae3dd326e6ea27e125b4ad096e,0.039293922
3565,adde53eca427c41a8d2368c58f074c9e,0.024824595
3647,ade2552eec55b67eb729b5d3a98ba68b,0.00990162
3566,ade2a789abb961d4cd7676cd4021de4d,0.040229984
3547,ade46da977638850ac88a15ce7a93785,0.12888302
3648,ade67e24b36e982b6e38bb5bacbf1a2d,0.18127362
3548,ade7c1a941bcdc2868b76abef0f9b112,0.01607001
3622,ade8ff59f8e5560d60e298dd1ce6a6d6,0.47663164
3617,ade9c1182ee2dae7df04d8d0eabd6263,0.95322204
3618,adec977ba493a71161ad7f931c10b0f6,0.17808233
3585,adecc0b8050432ba230586df742f2d7b,0.3751756
3578,adf4637621771ae49009b4c288f38fbd,0.22394857
3619,adf6cf2c0478f41f0d9f8ad72402e90b,0.14281583
3620,adf9db06b8de35dfb167adc8c50756fd,0.004733086
3498,adfaab725ecfc33f70048c98c8fa9876,0.19840528
3545,adfbc636167497dc03d5dfd4076d4da4,0.017872516
3574,adfc0ddca866526bbd3466eb5d286750,0.1820562
3549,adfd68cc73ac43c361464b0ba187a73c,0.021234155
3546,adfdb78201f064592a64d639887aa4ec,0.12933463
3567,adfe9f59355c880898147672914232b9,0.9590692
3550,ae019cc01505f8f3cc0b5247d5f52f09,0.011050343
3499,ae04b6560baea99e2dea907870ed27d6,0.7190013
3586,ae0690e364776b30864b07986b96ef3f,0.050329648
3649,ae06b2db4e316a0e4205217b888af647,0.011515787
3568,ae075e24343d8b7c14729c64922e9d89,0.3935452
3575,ae097a699cb84e1fbffdad82a3503fcb,0.029718693
3650,ae0ac3192bd141c45af211a3e33f8e8a,0.0325979
3579,ae0b380fa4e076655358af96baac1b36,0.14885136
3547,ae0c1c18b9eafe91942f1f08549e0e46,0.18528195
3548,ae0e38c762ee71facd92f1fab40f2f53,0.18290667
3651,ae0e4ed6bc637f27602a0512998b4ac1,0.48263782
3500,ae0ea81cb5aa218b1ad72b07692719da,0.05994245
3580,ae0f1d62321b668e5b1ae4a760ec8d46,0.19211294
3621,ae11b71e36cf976418662a6b001a9f2c,0.43909934
3569,ae11ba75531e6e33142f9823d83f73df,0.056679636
3622,ae11f4beb7fa0ff8eb385c7b4c541a26,0.020746464
3623,ae12a7a11162887564fb44207e201771,0.018347079
3576,ae13dbe0b7d2874cc8b9c6d8ad6c126e,0.70214665
3501,ae140b6b341119501a8cf559de9bf987,0.2299256
3623,ae1450e5db0f5011d9a5985127790dd7,0.06435965
3551,ae15d077d32be6a975f5ecfb7920b9f6,0.54286474
3624,ae162ddd599a631cbb81c364d8e4b906,0.93688905
3549,ae193e5f8b26919acc5bdcf4cba8a70e,0.8455893
3652,ae1dbabff2fee6b14288ff79e253ad12,0.017033461
3653,ae1df906c919213ecae96c11e65b08f0,0.09658834
3577,ae230ff06801170589e13126e284384d,0.041146625
3578,ae2477cfb2c242f412c15e3603c3e63f,0.071732745
3502,ae247ae253a7e74ee760b2cb399b7b90,0.3634042
3550,ae26359b4c3db94c7a6c32ca9f905b1a,0.17308314
3654,ae26ac8e6875d81a718882ad5b3e3784,0.020116087
3552,ae2739bd896a7bf58b8548aeaa40f5de,0.7038435
3570,ae2834289ff5ed0da4418c747ecc2bec,0.096709974
3655,ae2839854f22f3e4abb0e4d37fe46d8c,0.04441123
3587,ae29c23aab78b38ede96356fec26e27b,0.025618222
3553,ae2a00b437e7fb128a2fd49118b7cc12,0.17419775
3551,ae2e9e0838c2d47c9fed2732a625487c,0.45015705
3581,ae2f2fea7c6e7b60083cc538df9cb96d,0.3376028
3656,ae2f92b84287c6546013b79141808cfa,0.3577572
3625,ae3114b7b6defe9d5a256e86b3cb1640,0.27702144
3579,ae329111c064bfdaad584bcbbcc0e1a1,0.113459736
3588,ae32d4b13a86712a7e1f5e3ab5495f8b,0.017776195
3657,ae345afda24f01c0780f82e31158fdf0,0.019995976
3571,ae351731e5ac524c974961653a15aded,0.02676955
3589,ae35717c85a57e2129dcf0673da30efd,0.1955612
3624,ae35947e2cecc6bcd1714a0f4ea16ea2,0.47534692
3626,ae35ca6b5eca9e57d2d8caa1fe84b6eb,0.013319012
3552,ae36d57a89e74a929a78713b13fb2d58,0.07464156
3625,ae3956db6f2e151d9f1e7ad95e3f7ddd,0.040624555
3580,ae3b896202b194108db8912b19cb85a8,0.06815535
3626,ae3da95d6c58736ad237f87843b11206,0.05077206
3590,ae3e14ba6d8d91f372d8d7add12f3e15,0.1088768
3627,ae40a85270e3764f46a4f20f48160157,0.03240367
3503,ae41e73cb2b7083c1e3be67054153228,0.018585626
3504,ae431bbfff0ffbf40a82a399d055748f,0.1594756
3628,ae4529e2d7f36dfb631f35553a983161,0.89746433
3505,ae4571ee99596461aac79b97bac64d49,0.09246866
3582,ae4588252d98b8f961616d960c820469,0.012779978
3581,ae45f576a3b17db45f14e75100d7a256,0.46599934
3591,ae47724d28f61c36f34a847cc24fabc9,0.037251472
3592,ae485d3d1ed75015611900cc7fe7b0e8,0.043216176
3506,ae48e9dead143e6efb72f4ecac707436,0.025812836
3554,ae49103f8f6dbcc0224bc946b58a906c,0.04425757
3583,ae49181eee2686bcafc0ba238062f45a,0.026266001
3593,ae49f99eaafddaf73adffb59be39eccd,0.18541963
3584,ae4c4232373b5dfcce60d974d5994d15,0.021784604
3553,ae4e3542e04eddfba7a67465f0d7e58e,0.8586249
3572,ae4ecf186467206d60468875e3065f74,0.30842945
3555,ae4ee4ae7b33b31724acab7edbd60c51,0.21507813
3585,ae5108f4e7a8bca4a894bb9334810773,0.15022394
3586,ae5121352395fd515da54658c94adf53,0.06498586
3587,ae5241992aff3bb910b397653c877222,0.20463999
3507,ae542428c70def95b1c21d1934a2cdd8,0.024523035
3582,ae5761d1a82ed9f78dc4997a83da4043,0.24351713
3594,ae5d41eb9754e3adafd73ae8d30e2d62,0.030255526
3508,ae5fe3e4d634c7e160526097311f31d0,0.114399046
3588,ae600915bc8f46d7a52af4fdc53803f4,0.049861956
3573,ae600dcaa3968da889d36207dddf4ae8,0.2875575
3595,ae61e66a0d45b6414a1ec4914ee5c79e,0.024710977
3596,ae623d95fd13e35d99383ea6402a0c8b,0.58057994
3574,ae630bdb56a47edd2cb733e691545796,0.34890953
3589,ae653d32b26046b6e1329d8642dfc81c,0.23863474
3509,ae66c5f7ec5e73173740ef7ad187900a,0.042413317
3629,ae677296806cfb2d88a6a006b45f3114,0.037698165
3590,ae689b7b65ea1fe2c3256b3f58b30a65,0.035717748
3583,ae68fd303e1d56028ee349862c49a365,0.40831643
3554,ae701ea845a4bfb398a702960aff10b1,0.15333802
3658,ae70e713fb6def15ab13177de6d10e75,0.9381719
3627,ae71dfa910084e920ab339893421af89,0.15990466
3510,ae76f91560862b26eb4296ef79b438f3,0.109622106
3630,ae78c919d23581699df6badb22a1dd46,0.38534144
3511,ae79cea271024549afde4677718fda5a,0.04067886
3591,ae7ae4b22420e8d23e768f0aee69121d,0.24880552
3512,ae7b50861f4156e8b8a4b70a247d72c9,0.015955048
3584,ae7c06df8e6e25f8155d3b3c9069a646,0.7689633
3628,ae7d2bc7fba19690d6878219ae6e6381,0.18642817
3585,ae7ef5592f72c6ac49aee2a1f328b633,0.033371747
3555,ae7fc18043d69b55ebed230fec38b4fb,0.19388072
3575,ae8076b796c3453a05f8e16f0306d0c3,0.64520776
3576,ae822c39cfbd6aca7a3fee946766eb19,0.010463251
3629,ae831fce8279ea535a9ba753ac641d2a,0.04070402
3631,ae841979038ccf552e3613fca31b4e03,0.34016573
3586,ae8540559d4809e53e8804d6d8694ad2,0.29144627
3556,ae8546516422897554365c4afe4c5617,0.4537421
3632,ae85869d6adb1e10bbd1256d5e3922db,0.5025147
3597,ae868d35ce42607aef85916e6f137dce,0.73363936
3513,ae873c1474c4daaf5f1bc1656b2ec274,0.05082162
3587,ae8850b3c19ac4d4880cd7fbecc6b746,0.45301238
3557,ae89f38c96ca684c40ca19d066be92ad,0.027346779
3577,ae8cb2443b5262f3a65abd5e6a3e19a6,0.23688586
3514,ae8d4480de741c5be712dc113279f60c,0.45760757
3633,ae8da11e0f2a9524cb896d6ca553e21e,0.41523963
3630,ae8e2f687ecfe54b0e905106270ccba5,0.92638236
3558,ae8ef8d5d01329cd16a17b4a96cd4fca,0.025511226
3592,ae8f018d57b06a69006609d7161dad73,0.041420717
3598,ae9141b07d965a411717a757a21c24d2,0.44312388
3599,ae92bac680999c2525c7559960b9fbb7,0.37975976
3659,ae92c2da8bdb5abf616cab2c019c1ebd,0.026663953
3578,ae9398aa95c7a6a772aa28a2cc558e6b,0.05528689
3588,ae948c39b39f9b868efa12fd18baaeb1,0.40602788
3631,ae96d441bbfbef0da12b49c9d38fc99c,0.14254151
3600,ae991918a64262280359a4beb41e1da1,0.09356402
3660,ae9b74d4ae782f0d7a125cc732f4829f,0.014294769
3601,ae9d20907f53c847ce1c8d00d92b2cf6,0.035793588
3559,ae9d2371b8002e026910b123bb330d76,0.7838898
3560,ae9ea96c6208a7088c0aea9a8e4897c2,0.27544823
3556,ae9edc395f2cf96c027321c83e35ab79,0.086890526
3632,ae9fc7be49a0df69d13145f4c7cbf47a,0.14011507
3561,aea025ce5d2f3176ba3d85e6d37a2bf7,0.22719222
3634,aea05db199b8ca128dbca912ee5dc518,0.19689421
3593,aea181e6754e23c98c41bf55e1f62a7f,0.32596067
3515,aea43242f3ca1c1a5522764dd3a786c4,0.16227318
3633,aea54d96017716e6846b0b8b91f3c9b9,0.16620162
3635,aea6e6f0725a9c749969b4451b4bb8b4,0.74224806
3661,aea82cbe18f7a23d19273fb554f62b43,0.011456778
3557,aeaa0334d8e3b4da07fcf3056bd9c46f,0.030783646
3516,aeab15142fa906e1277e5fd85fe7994d,0.0298066
3562,aeacbafd23f230ffeb6b1ffe5e2c981c,0.52674896
3563,aeb011d02798127030347323a30a0944,0.8167128
3589,aeb046a625f79f8acd54991d4e343b9c,0.066906795
3564,aeb0e643ffcf9fc21635d13064e85305,0.9130835
3517,aeb484476adeebdd80da4e8daa8f048f,0.083795615
3636,aeb6301223116ee02419eccc3174e7bd,0.0057939114
3518,aeb689c11ab5b371854e58365f7acfb0,0.039215267
3634,aeb6d2c9d4d8550e2e96b4d8d7fef70e,0.4335312
3519,aeb9ebf15d3ed654e99132ae83f64d74,0.27351856
3662,aebb40624dd46735c88f9a85531e7b10,0.08289252
3590,aebce573a4a731db65d48907124682f4,0.4884431
3635,aebcfbd2dcd8388e641dc9b1b19fa0d9,0.04133557
3558,aebd749b97584e676ca96720b4b7666e,0.0131471865
3602,aebdf1e60e4198bd9d9e6c7137f65606,0.26471803
3579,aebe5bc837048e706a685ed47d601b0d,0.18278193
3591,aec0995d6cec0903bc8fcd22f57d4ec4,0.42548484
3592,aec36ac48f16917a67df181a0f85164e,0.14656557
3603,aec3a50892024a36b36ae0d537eb4b46,0.28136012
3604,aec3f08e4373d58011b673b5066061f2,0.29297006
3593,aec57c326b64e55f3f46e0e21d8a4acb,0.15331176
3565,aec6163ade620ada4af22ae5d9f76248,0.42049333
3636,aecb2f04295a8d2b636f71bd42a59606,0.050992724
3580,aecb52d6a46842d0034940dcb5c5247f,0.17876324
3594,aecc1a1ee3facec6a47a3a80e6dbe813,0.10187702
3566,aecd6b9f0fb0c63d347a45afdeba57cb,0.03342863
3637,aecf321a4b96d5e2c5ebcd2482644c36,0.25142306
3567,aed0b4c4a079433d16430e0d55f46772,0.5025958
3568,aed17404eec0adbbf1d522e954005f95,0.47880274
3663,aed284aff0999b57c889541422acdbdb,0.21947259
3559,aed2e14d99671f572851b724a090f719,0.028212775
3581,aed3f31f320267376e5c8c049ee7fa1f,0.6475252
3638,aed4105d1bffa8699c0b4e965ba59c54,0.090408966
3582,aed790631ad69d4110379bd654b8ae40,0.7246061
3520,aed99eb9cd9e8364b33258615a83f8b6,0.024198443
3583,aedac4704d0f67f7e16fa4a53cc5d265,0.33577913
3584,aedc59c18f698e320c4ebd17eef05957,0.2268581
3521,aedd8902526a218adaf8fff8963a0a87,0.12113052
3560,aeddc0581756bb4e2947190fb0f9bd7c,0.72890276
3637,aeddf70cb672d37c583aff6429370eb0,0.26281732
3522,aede08f35cc975dc58a6af4f62e66639,0.4800429
3664,aede8f10f1df153e0cb0175891ac875f,0.013907239
3569,aedf15b14a0120a6dedf8e291888b492,0.44467178
3638,aedfc387d2c9f6e10b12f85d6b3177e2,0.14264052
3523,aee04332c8e05d9bfb778c97264eda1b,0.7964325
3665,aee58c5dc87e63821fdc989d0faf1c76,0.030211518
3570,aee6ab54af1498bd68680b430d451847,0.029424792
3571,aeebcaf606ed8a9d248839a880176bb4,0.033750787
3561,aeecb914aaa840d7d14cd4b1310ea203,0.010128891
3639,aeed91896aa457fe5505343f4305a930,0.15445276
3585,aeedf0aac7b09793a12e8b607ebf00de,0.9028717
3639,aeee75a015237dffa7622945b2d3469d,0.15256564
3666,aeeea2ab8f7c86881a7cb858923678d4,0.043619182
3572,aef1ddcbd4f75a2834f22c6e7ae3e3d3,0.3320557
3562,aef23e96474feb5b9ac5bdbc77220bae,0.88476086
3563,aef2e53aa10fa956506c2d8a7fe58baf,0.02723364
3524,aef303031bc01bd94b555565221f261e,0.09125605
3586,aef61bdb951a49f2328528fab3095e4c,0.75712734
3595,aefa7b152448cafc3a69b6c69868c734,0.50794876
3587,aefb11e74f7635c584dc5ac48dcde242,0.2103485
3594,aefdac6602584d26e5a5d42af36cf744,0.03329108
3564,aeff0f3cc7758d07f4c50e5e4098edab,0.009499777
3573,af00edd57b346e01b545004bedb07f39,0.01096339
3565,af0125d4fa8e91522cc9bd093dd88ee3,0.049684018
3640,af065ff46e426f5abf4be9bf2c2cb155,0.3314568
3640,af0806895a08467c92e66d6fcf396885,0.12376886
3667,af0b576bec48819d8855c053ac0e4667,0.02118827
3641,af0badd378c174655a7957662ef4e2c7,0.11835666
3595,af0c9a7100b729b1b0147319d0b3cc24,0.034766626
3588,af0ca839f8a0a8f69c52ca4c4210e4ed,0.03054449
3641,af0daf9126d0366bb4e8f69d3253ec29,0.0115025425
3525,af0f96045bc26d3d941cc0be9c8d22b6,0.089873604
3566,af10e3c937cb34b6b86f4ee6ede9cfb3,0.08814784
3526,af1139a632001e1f7b8fb818eae467b1,0.032449774
3567,af12264cbb05b9c3de310b78bfbed528,0.28405735
3596,af1393504bd782e554bf2074ac62adba,0.04414374
3596,af14776b058d3c28076f14bfe8f3c8c5,0.03397999
3527,af15790333bf13acbb9f1ae1546f99f2,0.1175887
3568,af16fa7993fefbbb925c83dc9f68e64a,0.017893232
3569,af18775cd725df7efdd676716e3263fb,0.56850636
3668,af199241e4170b1196c52dea350e4ab6,0.015914643
3589,af1c991d9d3d2c8884ae2d9e21f52bd4,0.03614271
3574,af1f274b8aa06280914e7f9f9fcceea7,0.26247972
3642,af1fd5c91665146f2da5bc4d1ecb8997,0.011002875
3643,af2677319d3a93f56691fe4001b49f10,0.054183487
3570,af26dd9832db61e8d615d20c6defbbd3,0.27546948
3642,af276c523eaf485c47c1a08046b59e02,0.34903172
3528,af284c70d7ca2fb6956e9b88946c4b3a,0.32747027
3571,af2a7b19414ab061552e64c21acab4de,0.17353225
3597,af2abdaa4534d6ba9fbd8423a2947872,0.034479376
3669,af2cf4f2110db5664cfc4ee66d147da1,0.04693509
3644,af2d252acd05248bf76d459437815d25,0.9364577
3575,af2e73f0ba4f3206c2569b4812c24a93,0.70807827
3605,af2f1d5ce5edbf1d6a939c7927afca4a,0.034808315
3572,af3094bfda4982ee894c1d74371bf257,0.90400934
3645,af361e24fb12b6159bfe1214d641ef14,0.23034532
3606,af3a2ee2b7abff8eb5f2576a55508ba9,0.15222198
3576,af3b092e07a5038c829bebfbfc017bad,0.024294915
3646,af3b2865327149037ac2e6b72b321981,0.47940335
3643,af3c40cec35bd62d4fdb440fd27e18a2,0.68373716
3670,af3d10fab05d88f8d2d7058ad6eb5eef,0.10603213
3644,af41e413379d340dbbb09da5100abedb,0.043493453
3598,af41f16568d58764d7987242e5c79c8b,0.07599913
3599,af44f08ebdf73ec86406f16aacff2cee,0.48808897
3607,af44f2f9214ea3d7c07bbe657bfac92d,0.06846708
3597,af46985e437a9fe94c22d640ebad6935,0.1553376
3600,af47bf80477009afb7dc930077f25d1c,0.80164516
3598,af48281220a82b89b472548a14389be3,0.6919562
3608,af4bb617c684099021e9019bc1ff5f67,0.021977074
3599,af4e68fe7d504c7167b05e42d025b48a,0.012749662
3529,af4ed5a59f3af4594d532cef9c9d8fd4,0.16243085
3647,af50c7c4dac6a5eb81c138b028f0da35,0.015424632
3671,af50e9fb2bfb52bc142145fd985e76e4,0.09950662
3600,af51834b3a170f4109e997ba0ca808cb,0.8203965
3601,af51b8438d3eab4bad0cdf6be084560e,0.05154519
3530,af545c02938db90becda63ae7a5b79b6,0.23379546
3645,af585706a1d259d3409db227e933fce7,0.04008179
3601,af58673936ecc7f43755c4b5af5821d0,0.042909283
3648,af587c90439db739443b30e49b62b02e,0.39706135
3646,af58cde40d4e3fa547c58b5479edba1a,0.17188191
3649,af5902edf45b8f5c875a0216d873b896,0.2959562
3650,af59049e8c945ba32dad1eddf79f5ea7,0.744663
3602,af5a464f7b370ceb2156bf70f9e3a70d,0.24372667
3573,af5af3ec5e21225875c19634ae154c8e,0.030678445
3603,af5ce7f30af531c47aa04d6bd971ea39,0.47174338
3574,af5e8531c3b679ef8bdd0fd1671af08a,0.1945541
3531,af5fe5f213ce38d05fb246bbdf7dcc2f,0.39713678
3604,af60b3accbbd00b15a82b46a89f0f0ac,0.2659031
3647,af62981578b4fd5a895bf860fab78df7,0.5049949
3609,af6600748b7b517ca84cce9f2b0412b4,0.03546969
3590,af67593f3c1eaac39bc047ea25d58db3,0.07503252
3651,af68aa6c5a58e173a695ace5168bf659,0.004664706
3672,af69f72380ea415be001ca4decdcf7c5,0.5464453
3602,af6a94e21d1e6a0c9c72d1abee92b1bc,0.08980235
3532,af6b04154ccf8cbd45b3c5c582b3936a,0.12260247
3533,af6b4be1662a87d7c0d1f22d918f5d68,0.02394543
3652,af6b864fa1ef4b8b6bfba493d76f9a10,0.33054549
3648,af6bf25f7baa729d51ca8a09c328bb3f,0.041462235
3605,af6ed846f9edc0170574593827f9abee,0.5224354
3649,af70991b52d02b6b5d6bf694236152bb,0.2857876
3610,af71a2c014f1de1ecef14b7715a09780,0.26400602
3611,af75b557e0b87908ef2839528824e02f,0.011471874
3653,af798dbe36cb479b16d70c770672d4bc,0.7583523
3603,af79aea50899b3d4f8e0d70cc3242269,0.18609315
3606,af7a5e38637032843bbad3423aa3b424,0.30553633
3673,af7edda8423bdfb2403d38b194b80bae,0.05927382
3575,af7f4a4af9415ea47aec9492a9e27d4b,0.761399
3674,af8061eb8dbc50f4b3e89d79d5a9e3df,0.15508401
3612,af8079991137f5d2923dc0c28e7d9984,0.2819466
3577,af80d87599e7c6a141401a280e0d8566,0.15269922
3534,af81fb726933039ef3e21dca6d61c16e,0.13624497
3535,af8207c72d52eaf0cdbd311bfd21ab46,0.252064
3613,af827224a44f952faad394c9507b7c61,0.06668828
3614,af8320ad5d8a03b94a267265b428e03f,0.08595782
3578,af8726a73e54ae71e212ac4333a2770b,0.3522649
3654,af8851b7c146879fd3c46fa83e8cd71f,0.101866685
3576,af887a490d60dbffddf6984fd446dd32,0.7931534
3615,af89b0ba35cbc81a6aa7264cac8abbc1,0.007233046
3591,af89fb8bdf163355bd7ec63e5abb314d,0.026300857
3604,af8b5dec11ab27d6f6d7b03d07b90cef,0.026579296
3592,af8d677a8f66df2aec99b89e1c8b8b34,0.07308906
3579,af8ded006043d7fcbe4445234f64e1dd,0.8888569
3655,af8f7a53250379c977623fa853b5f032,0.22340438
3605,af8f9b9ebf377b62e3de1578955a8e8a,0.068994194
3593,af8ff1d0eac80427f7a5dca6aa52bd2c,0.92102873
3616,af902865e8df10db502b0db6d322de99,0.57336205
3536,af90726f2e8f74da6b89b5d2c92c8ee0,0.8069797
3606,af920874b4b15d2e9d9337ac185f6f87,0.038349874
3675,af943a45d218802bf38411706f1ca56e,0.34162882
3577,af945423225b7ce3d69d0e362588115c,0.034451585
3580,af94fc9d99f06f2e4730d3af4f1f3ce8,0.18396184
3617,af955e62e73e468654346f49f246e32d,0.15726505
3581,af96788185e5101e7828a3ce98bc4a72,0.39432403
3582,af9a02516891ae7c6129f1e6c1971d69,0.12079466
3618,af9b5c22c4272b77d68454ab68711d21,0.006609117
3607,af9ba547424662f1732c59abd3a4c239,0.022850797
3583,af9da4a59f0cfdb8cfcc44d5a3c34c38,0.23685768
3607,af9ebb511db00cbe5e378c3159a0d503,0.021517409
3656,af9f5fad83f54362a13f71bf7796634a,0.16919605
3608,afa1c104c26675e07e1370ef2fefaf77,0.07545325
3584,afa28a015b0b9ea6a3d69a0dce0e4b69,0.27134377
3578,afa28b0f52ee0065b5518b355131460f,0.89384615
3657,afa2f4b7a8fbd29cd858f69bdb60d335,0.095009185
3608,afa39620457e8b24e1d5c6846f656e61,0.13917336
3609,afa4052b0955259bd8adb17ba8e479c1,0.11860726
3676,afa4edeb0254568790f06225be16eb45,0.04420164
3594,afa55a1b322f6fc41c6dc50d4c09667f,0.075651534
3537,afa5953673e3a91ca93d52049a705dc0,0.27501944
3585,afa76ac2d90a3366a0fe7bf846e2a07d,0.0084589515
3619,afa76f1d02f030d6a58cf53130caeee2,0.43552366
3586,afa7d18d70242035492c0b32e3145355,0.02845734
3538,afa8277aa8eda7ff0189616a8a5605b7,0.03872588
3658,afa905e68668e3285777a49818b76a50,0.23703386
3539,afaa12203c95a3660a9699ffeaf0437b,0.21071862
3620,afaa7e7227bca6dec59b5c10d271e6a7,0.05675704
3610,afab6710616b3d50580ad5d69b5a7637,0.5361464
3659,afad1ea2e5d7c186f11810f8e7fc2fec,0.24729465
